transaction_id,timestamp,location,product,category,quantity,unit_price
T151530,2026-04-29 14:40:18,Business School,Cappuccino,Coffee,1,4.50
T151531,2026-04-29 14:31:23,Business School,Cappuccino,Coffee,1,4.50
T151532,2026-04-29 14:43:01,Business School,Cappuccino,Coffee,1,4.50
T151533,2026-04-29 14:32:56,Business School,Tea,Tea,1,3.50
T151534,2026-04-29 14:22:53,Business School,Cookie,Pastry,1,2.75
T151535,2026-04-29 14:08:08,Business School,Cold Brew,Coffee,1,4.50
T151535,2026-04-29 14:08:08,Business School,Croissant,Pastry,1,3.75
T151536,2026-04-29 14:03:53,Business School,Breakfast Sandwich,Food,1,6.75
T151536,2026-04-29 14:03:53,Business School,Cappuccino,Coffee,1,4.50
T151536,2026-04-29 14:03:53,Business School,Cold Brew,Coffee,1,4.50
T151537,2026-04-29 14:26:03,Business School,Tea,Tea,1,3.50
T151538,2026-04-29 14:32:52,Business School,Tea,Tea,1,3.50
T151539,2026-04-29 15:39:21,Business School,Hot Chocolate,Other Drink,1,4.00
T151539,2026-04-29 15:39:21,Business School,Bagel,Food,1,4.25
T151540,2026-04-29 15:46:59,Business School,Drip Coffee,Coffee,1,3.25
T151541,2026-04-29 15:07:32,Business School,Cold Brew,Coffee,1,4.50
T151542,2026-04-29 15:46:25,Business School,Cold Brew,Coffee,1,4.50
T151543,2026-04-29 15:23:08,Business School,Latte,Coffee,2,4.75
T151544,2026-04-29 15:58:05,Business School,Croissant,Pastry,2,3.75
T151545,2026-04-29 15:30:29,Business School,Cold Brew,Coffee,1,4.50
T151546,2026-04-29 15:14:34,Business School,Bagel,Food,1,4.25
T151546,2026-04-29 15:14:34,Business School,Latte,Coffee,1,4.75
T151547,2026-04-29 15:33:46,Business School,Cold Brew,Coffee,1,4.50
T151547,2026-04-29 15:33:46,Business School,Tea,Tea,1,3.50
T151548,2026-04-29 15:06:49,Business School,Drip Coffee,Coffee,1,3.25
T151549,2026-04-29 16:20:41,Business School,Latte,Coffee,2,4.75
T151550,2026-04-29 16:56:14,Business School,Cold Brew,Coffee,1,4.50
T151551,2026-04-29 16:03:53,Business School,Muffin,Pastry,1,3.50
T151552,2026-04-29 16:50:11,Business School,Tea,Tea,2,3.50
T151553,2026-04-29 16:06:29,Business School,Tea,Tea,1,3.50
T151554,2026-04-29 16:56:46,Business School,Croissant,Pastry,1,3.75
T151555,2026-04-29 16:40:57,Business School,Latte,Coffee,1,4.75
T151555,2026-04-29 16:40:57,Business School,Muffin,Pastry,1,3.50
T151556,2026-04-29 16:15:25,Business School,Latte,Coffee,1,4.75
T151557,2026-04-29 16:21:18,Business School,Bagel,Food,1,4.25
T151558,2026-04-29 16:53:06,Business School,Drip Coffee,Coffee,1,3.25
T151559,2026-04-29 16:13:29,Business School,Latte,Coffee,1,4.75
T151560,2026-04-29 16:05:47,Business School,Cookie,Pastry,1,2.75
T151561,2026-04-29 16:35:37,Business School,Tea,Tea,1,3.50
T151561,2026-04-29 16:35:37,Business School,Muffin,Pastry,1,3.50
T151562,2026-04-29 16:56:25,Business School,Latte,Coffee,1,4.75
T151563,2026-04-29 16:15:23,Business School,Cappuccino,Coffee,1,4.50
T151564,2026-04-29 17:24:35,Business School,Cold Brew,Coffee,1,4.50
T151565,2026-04-29 17:09:11,Business School,Cappuccino,Coffee,1,4.50
T151566,2026-04-29 17:01:14,Business School,Latte,Coffee,1,4.75
T151566,2026-04-29 17:01:14,Business School,Croissant,Pastry,1,3.75
T151567,2026-04-29 17:25:30,Business School,Tea,Tea,1,3.50
T151567,2026-04-29 17:25:30,Business School,Drip Coffee,Coffee,2,3.25
T151567,2026-04-29 17:25:30,Business School,Drip Coffee,Coffee,1,3.25
T151568,2026-04-29 17:10:25,Business School,Tea,Tea,1,3.50
T151568,2026-04-29 17:10:25,Business School,Muffin,Pastry,1,3.50
T151568,2026-04-29 17:10:25,Business School,Tea,Tea,1,3.50
T151569,2026-04-29 17:52:58,Business School,Cappuccino,Coffee,1,4.50
T151570,2026-04-29 17:10:24,Business School,Cappuccino,Coffee,1,4.50
T151571,2026-04-29 17:34:43,Business School,Latte,Coffee,1,4.75
T151572,2026-04-29 17:04:57,Business School,Tea,Tea,1,3.50
T151572,2026-04-29 17:04:57,Business School,Cold Brew,Coffee,1,4.50
T151573,2026-04-29 17:36:45,Business School,Croissant,Pastry,1,3.75
T151573,2026-04-29 17:36:45,Business School,Cookie,Pastry,1,2.75
T151574,2026-04-29 07:27:12,Library,Drip Coffee,Coffee,1,3.25
T151575,2026-04-29 07:19:25,Library,Latte,Coffee,2,4.75
T151576,2026-04-29 08:28:59,Library,Latte,Coffee,1,4.75
T151577,2026-04-29 08:13:47,Library,Drip Coffee,Coffee,1,3.25
T151577,2026-04-29 08:13:47,Library,Cappuccino,Coffee,1,4.50
T151577,2026-04-29 08:13:47,Library,Breakfast Sandwich,Food,1,6.75
T151578,2026-04-29 08:40:25,Library,Drip Coffee,Coffee,1,3.25
T151579,2026-04-29 08:51:13,Library,Croissant,Pastry,1,3.75
T151579,2026-04-29 08:51:13,Library,Drip Coffee,Coffee,1,3.25
T151579,2026-04-29 08:51:13,Library,Cappuccino,Coffee,1,4.50
T151580,2026-04-29 08:02:00,Library,Cookie,Pastry,1,2.75
T151581,2026-04-29 09:08:24,Library,Latte,Coffee,1,4.75
T151581,2026-04-29 09:08:24,Library,Tea,Tea,1,3.50
T151582,2026-04-29 09:34:42,Library,Latte,Coffee,1,4.75
T151582,2026-04-29 09:34:42,Library,Tea,Tea,1,3.50
T151582,2026-04-29 09:34:42,Library,Breakfast Sandwich,Food,1,6.75
T151583,2026-04-29 09:34:25,Library,Drip Coffee,Coffee,1,3.25
T151583,2026-04-29 09:34:25,Library,Cappuccino,Coffee,1,4.50
T151583,2026-04-29 09:34:25,Library,Drip Coffee,Coffee,1,3.25
T151584,2026-04-29 09:02:16,Library,Latte,Coffee,1,4.75
T151584,2026-04-29 09:02:16,Library,Latte,Coffee,1,4.75
T151585,2026-04-29 09:39:38,Library,Cookie,Pastry,1,2.75
T151586,2026-04-29 09:22:16,Library,Bagel,Food,1,4.25
T151586,2026-04-29 09:22:16,Library,Cold Brew,Coffee,1,4.50
T151586,2026-04-29 09:22:16,Library,Breakfast Sandwich,Food,1,6.75
T151587,2026-04-29 09:15:48,Library,Bagel,Food,1,4.25
T151587,2026-04-29 09:15:48,Library,Bagel,Food,1,4.25
T151587,2026-04-29 09:15:48,Library,Croissant,Pastry,1,3.75
T151588,2026-04-29 09:40:26,Library,Drip Coffee,Coffee,2,3.25
T151589,2026-04-29 09:17:19,Library,Cold Brew,Coffee,1,4.50
T151590,2026-04-29 09:42:48,Library,Cold Brew,Coffee,1,4.50
T151590,2026-04-29 09:42:48,Library,Croissant,Pastry,1,3.75
T151590,2026-04-29 09:42:48,Library,Breakfast Sandwich,Food,1,6.75
T151591,2026-04-29 09:14:01,Library,Croissant,Pastry,1,3.75
T151592,2026-04-29 09:03:08,Library,Breakfast Sandwich,Food,1,6.75
T151592,2026-04-29 09:03:08,Library,Latte,Coffee,1,4.75
T151592,2026-04-29 09:03:08,Library,Tea,Tea,1,3.50
T151593,2026-04-29 09:03:44,Library,Cold Brew,Coffee,1,4.50
T151593,2026-04-29 09:03:44,Library,Drip Coffee,Coffee,1,3.25
T151593,2026-04-29 09:03:44,Library,Cold Brew,Coffee,1,4.50
T151594,2026-04-29 09:42:30,Library,Cappuccino,Coffee,1,4.50
T151595,2026-04-29 10:26:40,Library,Croissant,Pastry,1,3.75
T151596,2026-04-29 10:01:34,Library,Breakfast Sandwich,Food,1,6.75
T151597,2026-04-29 10:23:43,Library,Cappuccino,Coffee,1,4.50
T151598,2026-04-29 10:31:40,Library,Tea,Tea,1,3.50
T151598,2026-04-29 10:31:40,Library,Drip Coffee,Coffee,1,3.25
T151598,2026-04-29 10:31:40,Library,Tea,Tea,1,3.50
T151599,2026-04-29 10:03:24,Library,Drip Coffee,Coffee,1,3.25
T151599,2026-04-29 10:03:24,Library,Bagel,Food,1,4.25
T151599,2026-04-29 10:03:24,Library,Drip Coffee,Coffee,1,3.25
T151600,2026-04-29 10:35:21,Library,Croissant,Pastry,1,3.75
T151600,2026-04-29 10:35:21,Library,Breakfast Sandwich,Food,1,6.75
T151601,2026-04-29 10:32:12,Library,Croissant,Pastry,1,3.75
T151602,2026-04-29 10:42:58,Library,Muffin,Pastry,1,3.50
T151603,2026-04-29 10:59:17,Library,Bagel,Food,2,4.25
T151604,2026-04-29 10:36:13,Library,Cappuccino,Coffee,2,4.50
T151605,2026-04-29 10:39:17,Library,Latte,Coffee,1,4.75
T151606,2026-04-29 10:29:03,Library,Bagel,Food,1,4.25
T151606,2026-04-29 10:29:03,Library,Muffin,Pastry,2,3.50
T151606,2026-04-29 10:29:03,Library,Tea,Tea,1,3.50
T151607,2026-04-29 10:27:47,Library,Breakfast Sandwich,Food,1,6.75
T151608,2026-04-29 10:28:36,Library,Breakfast Sandwich,Food,1,6.75
T151608,2026-04-29 10:28:36,Library,Bagel,Food,1,4.25
T151609,2026-04-29 10:15:34,Library,Muffin,Pastry,1,3.50
T151610,2026-04-29 10:40:59,Library,Bagel,Food,1,4.25
T151611,2026-04-29 10:49:08,Library,Drip Coffee,Coffee,2,3.25
T151612,2026-04-29 10:28:45,Library,Breakfast Sandwich,Food,1,6.75
T151613,2026-04-29 10:25:53,Library,Tea,Tea,2,3.50
T151613,2026-04-29 10:25:53,Library,Croissant,Pastry,1,3.75
T151614,2026-04-29 11:13:42,Library,Latte,Coffee,1,4.75
T151614,2026-04-29 11:13:42,Library,Croissant,Pastry,1,3.75
T151615,2026-04-29 11:51:00,Library,Cold Brew,Coffee,1,4.50
T151615,2026-04-29 11:51:00,Library,Croissant,Pastry,1,3.75
T151616,2026-04-29 11:31:53,Library,Tea,Tea,2,3.50
T151617,2026-04-29 11:23:05,Library,Cappuccino,Coffee,1,4.50
T151618,2026-04-29 11:56:35,Library,Muffin,Pastry,3,3.50
T151618,2026-04-29 11:56:35,Library,Cookie,Pastry,1,2.75
T151619,2026-04-29 11:37:49,Library,Drip Coffee,Coffee,1,3.25
T151620,2026-04-29 11:28:48,Library,Drip Coffee,Coffee,1,3.25
T151621,2026-04-29 11:47:09,Library,Hot Chocolate,Other Drink,1,4.00
T151622,2026-04-29 11:32:43,Library,Drip Coffee,Coffee,1,3.25
T151623,2026-04-29 11:01:28,Library,Cold Brew,Coffee,1,4.50
T151623,2026-04-29 11:01:28,Library,Cookie,Pastry,1,2.75
T151624,2026-04-29 11:50:59,Library,Latte,Coffee,1,4.75
T151624,2026-04-29 11:50:59,Library,Muffin,Pastry,1,3.50
T151624,2026-04-29 11:50:59,Library,Bagel,Food,1,4.25
T151624,2026-04-29 11:50:59,Library,Breakfast Sandwich,Food,1,6.75
T151625,2026-04-29 11:57:04,Library,Tea,Tea,1,3.50
T151626,2026-04-29 11:30:45,Library,Breakfast Sandwich,Food,1,6.75
T151626,2026-04-29 11:30:45,Library,Drip Coffee,Coffee,2,3.25
T151627,2026-04-29 11:04:55,Library,Drip Coffee,Coffee,1,3.25
T151628,2026-04-29 11:06:56,Library,Breakfast Sandwich,Food,1,6.75
T151628,2026-04-29 11:06:56,Library,Latte,Coffee,1,4.75
T151628,2026-04-29 11:06:56,Library,Tea,Tea,1,3.50
T151628,2026-04-29 11:06:56,Library,Drip Coffee,Coffee,1,3.25
T151629,2026-04-29 11:36:19,Library,Drip Coffee,Coffee,1,3.25
T151629,2026-04-29 11:36:19,Library,Cookie,Pastry,1,2.75
T151630,2026-04-29 11:00:00,Library,Cold Brew,Coffee,1,4.50
T151630,2026-04-29 11:00:00,Library,Hot Chocolate,Other Drink,1,4.00
T151630,2026-04-29 11:00:00,Library,Muffin,Pastry,1,3.50
T151631,2026-04-29 12:43:31,Library,Latte,Coffee,1,4.75
T151631,2026-04-29 12:43:31,Library,Bagel,Food,1,4.25
T151632,2026-04-29 12:27:27,Library,Drip Coffee,Coffee,1,3.25
T151633,2026-04-29 12:10:37,Library,Drip Coffee,Coffee,1,3.25
T151633,2026-04-29 12:10:37,Library,Breakfast Sandwich,Food,1,6.75
T151634,2026-04-29 12:39:36,Library,Breakfast Sandwich,Food,1,6.75
T151635,2026-04-29 12:19:14,Library,Hot Chocolate,Other Drink,1,4.00
T151635,2026-04-29 12:19:14,Library,Drip Coffee,Coffee,3,3.25
T151636,2026-04-29 12:25:34,Library,Cold Brew,Coffee,1,4.50
T151636,2026-04-29 12:25:34,Library,Cappuccino,Coffee,1,4.50
T151637,2026-04-29 12:37:08,Library,Cold Brew,Coffee,1,4.50
T151638,2026-04-29 12:39:07,Library,Cappuccino,Coffee,1,4.50
T151638,2026-04-29 12:39:07,Library,Breakfast Sandwich,Food,1,6.75
T151638,2026-04-29 12:39:07,Library,Cappuccino,Coffee,1,4.50
T151639,2026-04-29 12:32:38,Library,Tea,Tea,1,3.50
T151639,2026-04-29 12:32:38,Library,Cold Brew,Coffee,1,4.50
T151640,2026-04-29 12:56:55,Library,Cold Brew,Coffee,1,4.50
T151640,2026-04-29 12:56:55,Library,Breakfast Sandwich,Food,1,6.75
T151641,2026-04-29 12:36:34,Library,Cookie,Pastry,1,2.75
T151641,2026-04-29 12:36:34,Library,Croissant,Pastry,1,3.75
T151641,2026-04-29 12:36:34,Library,Breakfast Sandwich,Food,1,6.75
T151642,2026-04-29 12:34:45,Library,Tea,Tea,2,3.50
T151642,2026-04-29 12:34:45,Library,Drip Coffee,Coffee,1,3.25
T151643,2026-04-29 12:57:23,Library,Cookie,Pastry,1,2.75
T151643,2026-04-29 12:57:23,Library,Drip Coffee,Coffee,1,3.25
T151643,2026-04-29 12:57:23,Library,Latte,Coffee,1,4.75
T151643,2026-04-29 12:57:23,Library,Tea,Tea,1,3.50
T151644,2026-04-29 12:41:18,Library,Cold Brew,Coffee,1,4.50
T151645,2026-04-29 12:39:11,Library,Muffin,Pastry,1,3.50
T151645,2026-04-29 12:39:11,Library,Drip Coffee,Coffee,1,3.25
T151646,2026-04-29 12:51:20,Library,Latte,Coffee,3,4.75
T151646,2026-04-29 12:51:20,Library,Cookie,Pastry,1,2.75
T151647,2026-04-29 12:39:01,Library,Tea,Tea,2,3.50
T151647,2026-04-29 12:39:01,Library,Drip Coffee,Coffee,1,3.25
T151647,2026-04-29 12:39:01,Library,Croissant,Pastry,2,3.75
T151648,2026-04-29 12:51:36,Library,Latte,Coffee,1,4.75
T151648,2026-04-29 12:51:36,Library,Cold Brew,Coffee,1,4.50
T151648,2026-04-29 12:51:36,Library,Drip Coffee,Coffee,1,3.25
T151648,2026-04-29 12:51:36,Library,Croissant,Pastry,1,3.75
T151649,2026-04-29 12:54:05,Library,Bagel,Food,1,4.25
T151649,2026-04-29 12:54:05,Library,Latte,Coffee,1,4.75
T151650,2026-04-29 12:13:58,Library,Bagel,Food,1,4.25
T151651,2026-04-29 13:16:57,Library,Latte,Coffee,2,4.75
T151651,2026-04-29 13:16:57,Library,Cookie,Pastry,1,2.75
T151652,2026-04-29 13:54:46,Library,Cookie,Pastry,1,2.75
T151653,2026-04-29 13:20:42,Library,Drip Coffee,Coffee,1,3.25
T151653,2026-04-29 13:20:42,Library,Cappuccino,Coffee,1,4.50
T151654,2026-04-29 13:01:41,Library,Cappuccino,Coffee,1,4.50
T151655,2026-04-29 13:20:14,Library,Breakfast Sandwich,Food,1,6.75
T151656,2026-04-29 13:09:34,Library,Cappuccino,Coffee,2,4.50
T151656,2026-04-29 13:09:34,Library,Tea,Tea,1,3.50
T151657,2026-04-29 13:41:25,Library,Drip Coffee,Coffee,1,3.25
T151658,2026-04-29 13:50:59,Library,Tea,Tea,1,3.50
T151659,2026-04-29 13:55:29,Library,Cappuccino,Coffee,1,4.50
T151660,2026-04-29 13:46:08,Library,Cookie,Pastry,1,2.75
T151661,2026-04-29 13:19:04,Library,Bagel,Food,1,4.25
T151661,2026-04-29 13:19:04,Library,Tea,Tea,1,3.50
T151662,2026-04-29 13:14:25,Library,Tea,Tea,1,3.50
T151662,2026-04-29 13:14:25,Library,Drip Coffee,Coffee,1,3.25
T151663,2026-04-29 13:02:56,Library,Cold Brew,Coffee,1,4.50
T151664,2026-04-29 13:28:40,Library,Drip Coffee,Coffee,2,3.25
T151664,2026-04-29 13:28:40,Library,Cookie,Pastry,1,2.75
T151665,2026-04-29 13:22:04,Library,Cookie,Pastry,1,2.75
T151666,2026-04-29 13:12:23,Library,Muffin,Pastry,1,3.50
T151666,2026-04-29 13:12:23,Library,Tea,Tea,1,3.50
T151666,2026-04-29 13:12:23,Library,Cappuccino,Coffee,2,4.50
T151667,2026-04-29 13:46:29,Library,Drip Coffee,Coffee,1,3.25
T151667,2026-04-29 13:46:29,Library,Cappuccino,Coffee,1,4.50
T151667,2026-04-29 13:46:29,Library,Breakfast Sandwich,Food,1,6.75
T151668,2026-04-29 14:20:41,Library,Cold Brew,Coffee,1,4.50
T151669,2026-04-29 14:45:25,Library,Cappuccino,Coffee,1,4.50
T151670,2026-04-29 14:59:45,Library,Cookie,Pastry,2,2.75
T151670,2026-04-29 14:59:45,Library,Cappuccino,Coffee,1,4.50
T151671,2026-04-29 14:54:44,Library,Latte,Coffee,1,4.75
T151671,2026-04-29 14:54:44,Library,Drip Coffee,Coffee,1,3.25
T151672,2026-04-29 14:19:02,Library,Croissant,Pastry,1,3.75
T151672,2026-04-29 14:19:02,Library,Drip Coffee,Coffee,1,3.25
T151672,2026-04-29 14:19:02,Library,Latte,Coffee,1,4.75
T151672,2026-04-29 14:19:02,Library,Cookie,Pastry,1,2.75
T151673,2026-04-29 14:02:19,Library,Cold Brew,Coffee,1,4.50
T151674,2026-04-29 14:27:07,Library,Cold Brew,Coffee,1,4.50
T151674,2026-04-29 14:27:07,Library,Tea,Tea,1,3.50
T151674,2026-04-29 14:27:07,Library,Latte,Coffee,1,4.75
T151674,2026-04-29 14:27:07,Library,Bagel,Food,1,4.25
T151675,2026-04-29 14:37:50,Library,Tea,Tea,1,3.50
T151676,2026-04-29 14:15:57,Library,Cookie,Pastry,1,2.75
T151677,2026-04-29 14:00:28,Library,Drip Coffee,Coffee,1,3.25
T151678,2026-04-29 14:20:57,Library,Breakfast Sandwich,Food,2,6.75
T151679,2026-04-29 14:55:44,Library,Cold Brew,Coffee,1,4.50
T151679,2026-04-29 14:55:44,Library,Cold Brew,Coffee,1,4.50
T151680,2026-04-29 14:11:26,Library,Latte,Coffee,1,4.75
T151681,2026-04-29 14:57:08,Library,Cookie,Pastry,1,2.75
T151682,2026-04-29 14:39:46,Library,Tea,Tea,1,3.50
T151683,2026-04-29 14:47:56,Library,Latte,Coffee,1,4.75
T151683,2026-04-29 14:47:56,Library,Cold Brew,Coffee,1,4.50
T151683,2026-04-29 14:47:56,Library,Latte,Coffee,1,4.75
T151684,2026-04-29 14:41:31,Library,Muffin,Pastry,1,3.50
T151684,2026-04-29 14:41:31,Library,Cookie,Pastry,1,2.75
T151685,2026-04-29 14:09:48,Library,Cookie,Pastry,2,2.75
T151686,2026-04-29 15:09:48,Library,Cookie,Pastry,2,2.75
T151687,2026-04-29 15:46:49,Library,Cookie,Pastry,1,2.75
T151688,2026-04-29 15:22:59,Library,Latte,Coffee,1,4.75
T151688,2026-04-29 15:22:59,Library,Cappuccino,Coffee,1,4.50
T151688,2026-04-29 15:22:59,Library,Cookie,Pastry,1,2.75
T151689,2026-04-29 15:06:37,Library,Cookie,Pastry,1,2.75
T151689,2026-04-29 15:06:37,Library,Drip Coffee,Coffee,1,3.25
T151690,2026-04-29 15:17:17,Library,Cold Brew,Coffee,1,4.50
T151690,2026-04-29 15:17:17,Library,Croissant,Pastry,1,3.75
T151691,2026-04-29 15:03:39,Library,Cold Brew,Coffee,1,4.50
T151692,2026-04-29 15:55:22,Library,Latte,Coffee,2,4.75
T151693,2026-04-29 15:10:46,Library,Drip Coffee,Coffee,1,3.25
T151694,2026-04-29 15:15:39,Library,Cold Brew,Coffee,1,4.50
T151695,2026-04-29 15:04:38,Library,Cold Brew,Coffee,1,4.50
T151696,2026-04-29 15:21:46,Library,Latte,Coffee,1,4.75
T151696,2026-04-29 15:21:46,Library,Cold Brew,Coffee,1,4.50
T151697,2026-04-29 15:20:57,Library,Cookie,Pastry,1,2.75
T151698,2026-04-29 15:19:29,Library,Cookie,Pastry,1,2.75
T151699,2026-04-29 15:05:36,Library,Latte,Coffee,1,4.75
T151700,2026-04-29 15:05:35,Library,Cookie,Pastry,1,2.75
T151701,2026-04-29 15:03:40,Library,Cookie,Pastry,1,2.75
T151701,2026-04-29 15:03:40,Library,Muffin,Pastry,1,3.50
T151702,2026-04-29 15:02:44,Library,Bagel,Food,1,4.25
T151703,2026-04-29 15:38:59,Library,Latte,Coffee,1,4.75
T151704,2026-04-29 15:41:41,Library,Cookie,Pastry,1,2.75
T151705,2026-04-29 15:05:25,Library,Cold Brew,Coffee,1,4.50
T151706,2026-04-29 15:06:29,Library,Latte,Coffee,1,4.75
T151707,2026-04-29 15:28:03,Library,Cookie,Pastry,1,2.75
T151708,2026-04-29 16:19:24,Library,Tea,Tea,1,3.50
T151709,2026-04-29 16:06:20,Library,Tea,Tea,1,3.50
T151709,2026-04-29 16:06:20,Library,Cookie,Pastry,1,2.75
T151710,2026-04-29 16:09:00,Library,Tea,Tea,1,3.50
T151711,2026-04-29 16:59:25,Library,Cookie,Pastry,2,2.75
T151712,2026-04-29 16:17:12,Library,Muffin,Pastry,1,3.50
T151713,2026-04-29 16:51:33,Library,Tea,Tea,1,3.50
T151714,2026-04-29 16:50:18,Library,Cold Brew,Coffee,1,4.50
T151715,2026-04-29 16:26:20,Library,Cappuccino,Coffee,1,4.50
T151716,2026-04-29 16:59:28,Library,Hot Chocolate,Other Drink,1,4.00
T151717,2026-04-29 16:20:47,Library,Tea,Tea,1,3.50
T151718,2026-04-29 16:42:04,Library,Tea,Tea,1,3.50
T151719,2026-04-29 16:47:28,Library,Tea,Tea,1,3.50
T151720,2026-04-29 16:50:37,Library,Cookie,Pastry,1,2.75
T151720,2026-04-29 16:50:37,Library,Cold Brew,Coffee,2,4.50
T151721,2026-04-29 16:10:50,Library,Hot Chocolate,Other Drink,1,4.00
T151721,2026-04-29 16:10:50,Library,Tea,Tea,1,3.50
T151722,2026-04-29 16:04:50,Library,Tea,Tea,1,3.50
T151723,2026-04-29 17:12:37,Library,Cookie,Pastry,1,2.75
T151723,2026-04-29 17:12:37,Library,Latte,Coffee,1,4.75
T151724,2026-04-29 17:02:47,Library,Cold Brew,Coffee,1,4.50
T151724,2026-04-29 17:02:47,Library,Cookie,Pastry,1,2.75
T151725,2026-04-29 17:53:57,Library,Drip Coffee,Coffee,1,3.25
T151726,2026-04-29 17:30:42,Library,Cookie,Pastry,1,2.75
T151726,2026-04-29 17:30:42,Library,Drip Coffee,Coffee,2,3.25
T151726,2026-04-29 17:30:42,Library,Cappuccino,Coffee,1,4.50
T151726,2026-04-29 17:30:42,Library,Latte,Coffee,1,4.75
T151727,2026-04-29 17:02:44,Library,Muffin,Pastry,1,3.50
T151728,2026-04-29 17:31:41,Library,Latte,Coffee,1,4.75
T151728,2026-04-29 17:31:41,Library,Breakfast Sandwich,Food,1,6.75
T151729,2026-04-29 17:49:59,Library,Cold Brew,Coffee,1,4.50
T151730,2026-04-29 17:46:46,Library,Latte,Coffee,1,4.75
T151731,2026-04-29 17:23:36,Library,Breakfast Sandwich,Food,1,6.75
T151732,2026-04-29 17:09:23,Library,Cold Brew,Coffee,1,4.50
T151733,2026-04-29 17:22:54,Library,Cold Brew,Coffee,1,4.50
T151734,2026-04-29 17:09:50,Library,Cold Brew,Coffee,1,4.50
T151734,2026-04-29 17:09:50,Library,Tea,Tea,1,3.50
T151735,2026-04-29 17:37:34,Library,Cold Brew,Coffee,1,4.50
T151736,2026-04-29 17:33:21,Library,Cookie,Pastry,1,2.75
T151736,2026-04-29 17:33:21,Library,Latte,Coffee,1,4.75
T151736,2026-04-29 17:33:21,Library,Cookie,Pastry,1,2.75
T151737,2026-04-29 17:12:24,Library,Latte,Coffee,1,4.75
T151738,2026-04-29 17:16:19,Library,Latte,Coffee,1,4.75
T151739,2026-04-29 17:11:36,Library,Croissant,Pastry,1,3.75
T151740,2026-04-29 17:21:20,Library,Breakfast Sandwich,Food,3,6.75
T151740,2026-04-29 17:21:20,Library,Latte,Coffee,1,4.75
T151741,2026-04-29 18:27:01,Library,Cappuccino,Coffee,1,4.50
T151742,2026-04-29 18:02:59,Library,Cookie,Pastry,1,2.75
T151742,2026-04-29 18:02:59,Library,Latte,Coffee,1,4.75
T151743,2026-04-29 18:08:02,Library,Breakfast Sandwich,Food,1,6.75
T151744,2026-04-29 18:24:27,Library,Tea,Tea,1,3.50
T151745,2026-04-29 18:31:28,Library,Cold Brew,Coffee,1,4.50
T151746,2026-04-29 18:21:06,Library,Cookie,Pastry,1,2.75
T151747,2026-04-29 07:36:03,Student Union,Latte,Coffee,1,4.75
T151748,2026-04-29 07:03:36,Student Union,Cold Brew,Coffee,2,4.50
T151749,2026-04-29 07:58:18,Student Union,Muffin,Pastry,1,3.50
T151750,2026-04-29 07:33:45,Student Union,Cookie,Pastry,1,2.75
T151751,2026-04-29 07:55:44,Student Union,Tea,Tea,1,3.50
T151752,2026-04-29 08:24:13,Student Union,Drip Coffee,Coffee,1,3.25
T151753,2026-04-29 08:46:26,Student Union,Bagel,Food,1,4.25
T151753,2026-04-29 08:46:26,Student Union,Hot Chocolate,Other Drink,1,4.00
T151754,2026-04-29 08:29:42,Student Union,Breakfast Sandwich,Food,1,6.75
T151755,2026-04-29 08:39:38,Student Union,Latte,Coffee,1,4.75
T151756,2026-04-29 08:48:11,Student Union,Bagel,Food,1,4.25
T151756,2026-04-29 08:48:11,Student Union,Latte,Coffee,1,4.75
T151757,2026-04-29 08:00:18,Student Union,Breakfast Sandwich,Food,1,6.75
T151757,2026-04-29 08:00:18,Student Union,Drip Coffee,Coffee,1,3.25
T151758,2026-04-29 08:25:12,Student Union,Drip Coffee,Coffee,1,3.25
T151758,2026-04-29 08:25:12,Student Union,Bagel,Food,1,4.25
T151759,2026-04-29 08:50:34,Student Union,Cappuccino,Coffee,1,4.50
T151759,2026-04-29 08:50:34,Student Union,Breakfast Sandwich,Food,1,6.75
T151760,2026-04-29 08:35:20,Student Union,Breakfast Sandwich,Food,1,6.75
T151760,2026-04-29 08:35:20,Student Union,Cappuccino,Coffee,2,4.50
T151761,2026-04-29 08:59:48,Student Union,Muffin,Pastry,1,3.50
T151762,2026-04-29 09:34:59,Student Union,Drip Coffee,Coffee,1,3.25
T151762,2026-04-29 09:34:59,Student Union,Bagel,Food,2,4.25
T151763,2026-04-29 09:40:56,Student Union,Croissant,Pastry,1,3.75
T151764,2026-04-29 09:59:22,Student Union,Breakfast Sandwich,Food,1,6.75
T151764,2026-04-29 09:59:22,Student Union,Croissant,Pastry,1,3.75
T151765,2026-04-29 09:35:40,Student Union,Cappuccino,Coffee,1,4.50
T151766,2026-04-29 09:56:59,Student Union,Breakfast Sandwich,Food,1,6.75
T151767,2026-04-29 09:05:27,Student Union,Breakfast Sandwich,Food,1,6.75
T151768,2026-04-29 09:53:47,Student Union,Drip Coffee,Coffee,1,3.25
T151768,2026-04-29 09:53:47,Student Union,Latte,Coffee,1,4.75
T151769,2026-04-29 09:23:03,Student Union,Cappuccino,Coffee,1,4.50
T151770,2026-04-29 09:18:28,Student Union,Drip Coffee,Coffee,1,3.25
T151771,2026-04-29 09:24:27,Student Union,Tea,Tea,1,3.50
T151771,2026-04-29 09:24:27,Student Union,Latte,Coffee,1,4.75
T151772,2026-04-29 09:14:31,Student Union,Breakfast Sandwich,Food,1,6.75
T151773,2026-04-29 09:07:18,Student Union,Latte,Coffee,1,4.75
